Position,Observed RNAP Flux at position,Predicted log(TX/Txref) at position,Predicted TX at position [au]
207,1.1399927440000002,-1.2432629046544403,317.325865002964
208,1.017107532,-1.2896333154789197,270.253188498633
209,1.2443054740000001,-1.2360999956652932,446.133437094664
210,2.499360851,-0.427238865220509,510.652564165516
211,2.564628129,-1.4443450338021413,457.276691765679
212,24.17354661,-1.5269069847823116,1024.92391941989
213,4.002589617,-1.4594248422003462,892.120958491802
214,3.1099660239999998,-1.9527530840942124,1003.85582057938
215,2.307512825,-1.8679291618543115,954.937399142877
216,1.941975129,-1.9124145966290151,1020.08328324929
217,2.307512825,-1.8818779846226505,1018.82575737988
218,3.1099660239999998,-1.922216472087848,989.105841908318
219,1.941975129,-1.6290320446337256,603.512071790351
220,1.6014454830000002,-1.61093627455588,652.453650962718
221,3.1099660239999998,-1.6290320446337256,683.343332256687
222,3.1099660239999998,-1.676693450723221,644.852484579537
223,3.1099660239999998,-1.7049680914698548,671.643718652051
224,1.0,-1.6695305417340738,613.050260225078
225,1.440893774,-1.6944122255911116,406.78348709458
226,1.0,-1.6386169345177544,724.934542411739
227,1.0,-1.3879043110458058,673.218312982138
228,1.0,-1.3882813062557608,748.09975904409
229,1.0,-1.3430418810611469,673.218312982138
230,1.0,-1.407508061963472,727.622194166264
231,1.0,-1.3430418810611469,245.752167680061
232,1.3477575019999999,-1.1015466190926695,535.861541633662
233,1.0,-1.0201156537423643,454.781253753004
234,3.1099660239999998,-1.556360752793391,547.21719608686
235,1.440893774,-1.4560800269453305,458.159653742121
236,1.941975129,-1.569178589931865,518.30845863661
237,1.6014454830000002,-1.4606039694647914,135.428230515313
238,1.0,-1.536003011455815,153.544066910233
239,1.440893774,-0.7101248112077536,139.803722088409
240,1.0,-0.7801670935168071,324.178638580813
241,1.0,-0.6758074463391368,985.663487499316
242,1.0,-1.249159596096499,1050.95912520486
243,1.0,-1.6343151341479039,1029.14999940325
244,1.0,-1.6735226359832356,986.271596926437
245,1.0,-1.6607047988447619,1047.07714887231
246,1.6014454830000002,-1.7597642425803826,752.984835716729
247,1.3477575019999999,-1.7963327779460285,766.10136071858
248,1.941975129,-1.764288185099844,745.590753960863
249,1.0,-1.774844050978587,442.762391837649
250,3.1099660239999998,-1.758256261740562,424.05356218752
251,1.0,-1.43970883027394,456.629104013446
252,1.0,-1.4133191655770818,424.05356218752
253,1.244305456,-1.4585585907716958,141.338048800998
254,1.3888524469999999,-1.4133191655770818,466.650043761161
255,1.0,-0.7417389436931023,562.191412286044
256,1.287019666,-1.3569754561673482,490.555048973609
257,1.0,-1.4708280095737936,571.279311134857
258,1.0,-1.387512068173713,537.440791845041
259,1.0,-1.4806298850326265,118.470264159979
260,1.212639063,-1.4433073592470698,64.6555214451379
261,1.6014454830000002,-0.6338584201977072,73.6870822753308
262,1.287019666,-0.1415878499990002,100.789489824221
263,1.3477575019999999,-0.22151083450948472,108.934454575278
264,1.73459041,-0.5350638534845973,102.861898775319
265,1.0,-0.5825652499389418,139.661896141144
266,1.3477575019999999,-0.547504695413116,136.34257764833
267,1.212639063,-0.7344467334229816,240.569155170653
268,1.941975129,-0.719743920234732,1176.51220638117
269,1.0,-1.0668325045328344,1145.72021187149
270,1.244305456,-1.9633556329530746,1133.77010387821
271,1.440893774,-1.9471448389250048,1127.49411967529
272,3.1099660239999998,-1.9407359203557677,1044.47965201031
273,1.0,-1.9373429634661716,458.771831218356
274,2.307512825,-1.8905955574317372,450.083579461646
275,1.440893774,-1.4614201518581882,417.487337662668
276,2.307512825,-1.4497333003495796,386.033890995277
277,3.109967297,-1.403780315767676,410.845958180884
278,1.244305456,-1.355901924103376,322.209155566618
279,1.6014454830000002,-1.3939784403088429,336.839954774362
280,1.6014454830000002,-1.210372875354545,317.083459332084
281,1.6014454830000002,-1.2375165304713134,349.96994663288
282,1.0,-1.200570999895712,289.421447500064
283,1.6014454830000002,-1.2608902334885306,149.657637766759
284,1.941975129,-1.046535866639286,123.707188328548
285,1.6014454830000002,-0.7766996651868004,138.232208054443
286,1.0,-0.6602981481719441,130.60697660811
287,1.6014454830000002,-0.7281572859638651,70.6084248544272
288,6.039476669,-0.6934737266479944,133.24782446255
289,1.0,-0.31753047146209634,313.388631876928
290,1.0,-0.7057097297641968,350.401054799066
291,1.0,-1.2284684825516978,293.374599858393
292,1.244305456,-1.2967046155535737,358.489239188298
293,1.0,-1.1881299950865003,296.649718919211
294,1.0,-1.3106534383219133,273.262863200848
295,1.0,-1.1949159088656924,208.18793485005
296,1.075475712,-1.144721627450055,273.262863200848
297,3.1099660239999998,-0.9784667398598488,344.364306942752
298,1.0,-1.144721627450055,459.02846757132
299,2.307512825,-1.2832780483658581,328.189939313564
300,1.941975129,-1.4589578162049421,1180.71489432686
301,1.0,-1.253872421989359,978.24710996724
302,1.3477575019999999,-2.0392455735804758,1095.13196253025
303,1.440893774,-1.9242620345441652,985.51414219074
304,1.6014454830000002,-1.9932521579659515,1048.85739696393
305,2.307512825,-1.9287859770636266,352.744325366841
306,1.188229768,-1.9668624932690932,206.572118590842
307,1.287019703,-0.9151558209910897,205.555378768957
308,1.1688416529999999,-0.7276295726867079,419.698321477998
309,2.307513077,-0.724613611007067,468.110054720457
310,1.0,-1.4070088952998496,452.497120208348
311,3.1099660239999998,-1.4737370474619054,468.97699704051
312,1.347757551,-1.453002310914374,475.677115928513
313,1.212639063,-1.474868033091771,405.847003134349
314,1.0,-1.4835389229207383,388.698025295147
315,1.244305456,-0.7396228104951865,699.729898673723
316,1.111425136,-0.9129173452544541,783.819690760504
317,1.3477575019999999,-1.7194528015035115,708.851779508269
318,1.1688416529999999,-1.7888199201352528,790.617041606882
319,2.0610920569999998,-1.727369700912569,747.465512469675
320,1.0,-1.7940978530746243,327.430702875079
321,1.0,-1.7597912889687088,307.656302186463
322,1.3888524469999999,-0.7904595774573162,920.85712121982
323,1.0,-0.8679963766306299,842.079212244726
324,1.0,-1.8400285739918518,862.048147205002
325,1.0,-1.78536426854836,867.916515841292
326,1.440893774,-1.7996900865266543,830.730367354973
327,1.601445592,-1.8038370338361605,789.632343462118
328,1.3477575019999999,-1.7770703739293472,773.648418362959
329,1.5088934019999998,-1.1908870218548768,890.461403980107
330,2.499360522,-1.780836132192575,749.229836344695
331,1.0,-1.8667910400623415,879.002474130903
332,1.440893774,-1.7612323812749089,775.559409133295
333,1.440893774,-1.858874140653284,265.069238601399
334,1.0,-1.7823441130323956,267.038338922523
335,1.212639063,-1.1261133565506718,512.13309955286
336,1.440893774,-1.1306372990701332,731.748659193374
337,1.0,-1.1639358998194558,661.761047006539
338,1.6014454830000002,-1.746801635059971,725.010132623324
339,1.941975129,-1.6853514158372873,642.060856069032
340,3.109967297,-1.7411467069106445,752.342355706527
341,1.0,-1.6668786505494866,168.431283235068
342,1.6014454830000002,-1.7637664195079514,151.023665830591
343,1.0,-0.8489353506732124,138.010386369724
344,3.1099660239999998,-0.7822536268985425,181.827839571034
345,3.1099660239999998,-0.6529442698839377,341.617324240157
346,1.440893774,-0.8957155774390827,382.435119835913
347,1.0,-0.7818630240326376,355.590876347056
348,1.287019666,-0.850853147454424,916.043291642967
349,1.6014454830000002,-0.8063677126797202,912.659660165334
350,1.440893774,-1.8841039161937208,908.167585307175
351,1.440893774,-1.88184194493399,938.923674146748
352,1.0,-1.8788259832543492,967.732431886136
353,1.287019666,-1.8991837245919254,410.488844313335
354,1.0,-1.9176564898797261,425.963900676123
355,1.0,-1.3934469036609178,401.474991103136
356,1.0,-1.4160666162582247,359.964358066304
357,1.440893774,-1.3798750761025336,352.711980202247
358,1.0,-1.2701817328070266,372.614291781234
359,1.0,-1.2577408908785077,327.751883153228
360,1.941975129,-1.291293464564513,400.990906417993
361,3.1099660239999998,-1.162799723297237,244.613977287294
362,1.941975129,-1.2860771569525598,151.214062672451
363,1.287019666,-1.0770242951006883,121.554406495532
364,3.109967297,-0.7830237458619227,348.184172520537
365,1.0,-0.6495674415378115,282.840192707663
366,1.0,-1.196601821555743,330.400850985485
367,1.0,-1.069554435800869,365.328607855459
368,1.244305456,-1.164557228709558,996.536539335611
369,1.0,-1.3222051502265395,965.082963470422
370,3.1099660239999998,-1.9355844672186455,1063.20801275207
371,1.0,-1.9159807163009797,926.586714855721
372,1.0,-1.975168964263933,1014.5211100658
373,1.0,-1.891099032443942,435.488634121272
374,1.0,-1.946517328307344,385.849129106469
375,1.941975129,-1.3770980286420977,416.773103021576
376,1.6014454830000002,-1.355609301674656,572.318234904242
377,1.0,-1.4027337029190456,583.006372197822
378,1.0,-1.3801139903217385,528.221577560358
379,1.0,-1.391423846620392,570.556026581146
380,1.0,-0.9690778399822177,554.254215864263
381,1.0,-1.0162022412266074,542.459475564397
382,1.098079343,-0.9984834663587168,510.642887286479
383,1.0,-1.0293970735750364,95.4578277186878
384,1.0,-0.788642469694512,79.6763381673162
385,3.109967297,-0.3847008941426079,108.927850309528
386,1.0,-0.2742412976257589,93.7669124050571
387,1.0,-0.5825281913274597,379.426951220543
388,1.098079343,-0.4909183553083666,357.172623234163
389,1.227377201,-1.345349922446177,372.011823798924
390,1.119558514,-1.3084043918705754,356.732312309614
391,3.1099660239999998,-1.3332860757276133,385.085131771709
392,1.0,-1.3076504014506654,354.324713601465
393,1.304770576,-1.3543978074850997,349.765075172612
394,1.941975129,-0.772653854120116,344.838482094966
395,1.111425136,-0.7647369547110585,434.98171919341
396,3.1099660239999998,-0.7560660648820907,936.925097241084
397,24.17356357,-0.7856246349364916,956.779848564275
398,1.3888524469999999,-1.897881248074271,995.302019368748
399,1.0,-1.910699085212745,965.077124570605
400,3.1099660239999998,-1.9348267786498725,979.468776505332
401,1.0,-1.9159770181521165,229.29812306607
402,1.440893774,-1.9250249031910394,120.644839099275
403,1.440893774,-0.7092032331611072,124.80756166249
404,1.3477575019999999,-0.603469602965857,213.928804145551
405,1.0,-0.6242043395133884,202.877338120402
406,1.6014454830000002,-0.9950939183838301,221.037367166008
407,3.1099660239999998,-0.9626723303276901,222.26773014563
408,1.0,-1.0150746645114512,222.954221963735
409,1.941975129,-1.0184676214010473,117.308155887508
410,1.3477575019999999,-1.020352597450823,113.489491255278
411,4.481132515,-0.6278329248879846,112.722138452474
412,1.0,-0.6076042947997125,160.362993969773
413,1.0,-0.6034573474902061,150.39971023732
414,1.3477575019999999,-0.7871619894155569,160.362993969773
415,1.119558514,-0.7479544875802249,150.39971023732
416,3.1099660239999998,-0.787161989415557,162.955283066407
417,1.0,-0.7479544875802249,86.3327271391484
418,1.1399927440000002,-0.7969638648743899,116.761477715675
419,1.153071107,-0.4404273430129235,191.768102101252
420,1.0,-0.6249777406063669,200.10526793847
421,1.0,-0.8744209738625683,189.884997743972
422,3.1099660239999998,-0.9004336433494713,204.724227505447
423,1.119558514,-0.8683890505032865,513.922060171931
424,1.941975129,-0.9143824661178107,548.981852574809
425,1.941975393,-1.5308080695400157,502.327022078804
426,1.0,-1.5711465570052132,476.965020669168
427,1.1688416529999999,-1.5168592467716764,486.772259300096
428,1.0,-1.4851916491354469,319.209270614198
429,1.188229768,-1.4976324910639656,488.063338267421
430,1.0,-1.140079660034517,408.129114541399
431,1.6014454830000002,-1.204545840936842,504.281018779898
432,1.0,-0.9526839691901156,438.978616346517
433,1.0,-1.4624104017176416,542.39841262625
434,1.1688416529999999,-1.3383789776424084,435.741654425984
435,1.188229768,-1.467688334657013,547.77742005882
436,1.0,-1.333855035122947,426.436208626594
437,1.5088934019999998,-1.4737202580162951,276.680160698092
438,1.287019666,-1.2869305387387946,215.391205277541
439,1.0,-1.0275420471868943,276.680160698092
440,1.941975129,-0.8744819919451174,186.562265218767
441,3.1099660239999998,-1.0275420471868943,163.366533619539
442,2.307512825,-0.9114275225207187,193.837048484641
443,1.0,-0.6195159277604898,242.326617922464
444,1.0,-0.934809432490404,205.280413880737
445,1.188229768,-1.071281698494156,254.583177599928
446,3.1099660239999998,-0.9698699870162298,215.929416419966
447,1.0,-1.1014413152905653,377.498131489986
448,1.440893774,-1.0007835942325494,365.677213150557
449,1.0,-0.9376526623276071,395.716017280191
450,1.287019666,-1.3035789748538602,615.389878959602
451,1.6014454830000002,-1.351834361728115,658.995587428346
452,1.941975129,-1.6409452311673853,674.206950949688
453,1.244305456,-1.6827916994724035,695.751172062159
454,3.1099660239999998,-1.6967405222407428,634.663047785017
455,1.0,-1.7159672779484536,643.310972055234
456,1.0,-1.6597949916651413,652.904306473692
457,1.0,-1.5606882250331013,611.2076832856
458,3.1099660239999998,-1.5697361100720242,521.990970379388
459,1.941975129,-1.5293976226068269,345.011520469577
460,1.941975129,-1.5403304836955252,325.778838598184
461,3.1099660239999998,-1.169074031941392,619.698518144752
462,1.287019666,-1.1340134774155661,586.960691396135
463,1.0,-1.5188810728301738,615.128955002611
464,1.941975129,-1.4857054943541235,594.612480310152
465,1.0,-1.5143571303107124,658.022187855916
466,1.0,-1.493622393763181,599.506767043438
467,1.941975393,-1.5203890536699942,643.175982710024
468,1.0,-1.3711471224871814,679.049226352197
469,1.941975129,-1.4141245764220647,624.029056907845
470,1.0,-1.447300154898115,110.464647950624
471,1.941975129,-1.395651811134264,177.237844800489
472,3.1099660239999998,-0.5910916402432133,165.718286240948
473,1.0,-0.8800873888712744,944.986819131417
474,1.188229768,-0.8359789493065258,904.498569936421
475,1.941975129,-1.9031181913838742,1005.1051036146
476,3.1099660239999998,-1.8763515314770607,877.031154428978
477,1.0,-1.9408177123793857,1005.1051036146
478,1.0,-1.857501770979305,701.776534380136
479,1.0,-1.9408177123793857,766.955718096123
480,1.0,-1.7212380244326386,725.542964481936
481,1.0,-1.7755253346661752,736.362578316592
482,1.0,-1.741595765770215,679.207396931206
483,1.111425136,-1.7506436508091379,376.077381336241
484,3.1099660239999998,-1.7012572783050177,344.116713788979
485,1.941975129,-1.339929893250912,363.309878718867
486,3.1099660239999998,-1.2856425830173754,212.126264919532
487,1.0,-1.3188181614934256,214.759107531791
488,1.0,-0.9899218021631057,212.912710446317
489,1.128971827,-0.997461706362208,204.132593213132
490,1.0,-0.9921837734228365,221.310314546086
491,1.0,-0.9664426229553758,205.015810095719
492,1.0,-1.015828995459496,204.258533715027
493,1.0,-0.9690815894250615,187.908938506053
494,1.0,-0.966819618165331,302.134717873298
495,1.104327373,-0.9158238738099362,319.971545262591
496,1.3477575019999999,-1.2061145386907337,317.61212348417
497,1.0,-1.2411750932165595,337.193525334677
498,1.48402522,-1.236651150697098,307.967017946243
499,6.039476669,-1.2732196860627445,457.005095378975
500,1.0,-1.2178013901993423,421.013502962893
501,1.941975129,-1.4590616883706884,446.69420993479
502,1.0,-1.408921325446658,439.588208164528
503,1.0,-1.445112865602349,471.458334597088
504,1.941975129,-1.4353109901435162,447.931045749415
505,1.0,-1.4371959661932918,461.390144111505
506,1.6014454830000002,-1.3483203156556747,477.604401464888
507,1.0,-1.3664160857335204,443.259028694304
508,1.941975129,-1.3875278174910068,347.86879767419
509,1.0,-1.3419113970864378,295.051335208585
510,1.941975129,-1.2922712544158135,338.555408508972
511,3.1099660239999998,-1.1916135333577975,175.222910203551
512,1.3477575019999999,-1.2756834651777884,160.309890557103
513,1.0,-0.8730986049338644,126.816146963729
514,1.440893774,-0.7644559561717188,367.178658756326
515,1.0,-0.6211977763887747,287.966299535782
516,1.19969245,-1.3252927383366024,355.151078922462
517,1.941975129,-1.1767566256142867,297.535027768494
518,1.119558514,-1.3049349969990263,372.65418741631
519,1.0,-1.1967373717419079,230.29461246629
520,3.1099660239999998,-1.334340623375525,278.989199011355
521,1.26395002,-1.0401526862612176,245.70205667625
522,1.287019666,-1.1573981965572584,336.931508280967
523,1.3477575019999999,-1.0797371833065046,327.708758591776
524,1.0,-1.272744530495532,310.587852634037
525,1.0,-1.2557797460475517,310.97120793948
526,1.0,-1.2229811627814566,305.647027833641
527,1.0,-1.223735153201367,229.055707527166
528,1.0,-1.2131792873226237,264.27062787055
529,1.6014454830000002,-0.875403017908037,297.860701137452
530,1.941975129,-1.1242689886132635,241.215949299775
531,1.0,-1.197406059344556,271.87566156297
532,1.128971827,-1.0684736975399065,234.757945524483
533,1.440893774,-1.1416107682711991,133.874461928237
534,1.3477575019999999,-1.0518859083018814,121.464166629163
535,1.0,-0.7085775618987113,305.457459956211
536,1.825636396,-0.6491134939703516,274.03614914253
537,3.1099660239999998,-0.7328064305803874,331.570400091922
538,1.440893774,-1.0478081610728152,315.412800330029
539,1.0,-1.164299680948946,335.271922097809
540,3.1099660239999998,-1.1337630689425817,263.8119668231
541,1.0,-1.171085594728138,309.111633966277
542,1.0,-1.1232072030638383,296.598474877229
543,1.6014454830000002,-1.0996620472976923,312.755271878732
544,1.0,-1.0744033682306995,311.600033264598
545,3.1099660239999998,-1.1068249562868395,331.627914600264
546,1.1399927440000002,-1.1045629850271088,240.828071199592
547,1.0,-1.1426395012325754,166.905135649811
548,1.601445628,-1.0674900141235497,86.1745756221585
549,1.212639063,-0.8433716275860208,109.579018546976
550,1.0,-0.32271218441499805,532.136776731126
551,1.287019666,-0.351740815581542,468.068011656173
552,1.0,-1.5520971498365654,491.136068257252
553,1.6014454830000002,-1.473682146165901,485.713750297656
554,1.941975129,-1.5030877725424001,515.977080697231
555,1.0,-1.4963018587632082,513.584739843293
556,1.6014454830000002,-1.5332473893388097,546.258035249151
557,1.3477575019999999,-1.3554573213687413,509.16918151057
558,2.307512825,-1.3931568423642529,561.977946297531
559,1.0,-1.3501793884293698,537.568174312591
560,1.941975129,-1.4104986220221885,258.571988687142
561,1.0,-1.3510261087392035,105.758767665178
562,3.1099660239999998,-0.6496820333237068,145.637415589765
563,3.1099660239999998,-0.5644811158738505,496.067329573895
564,1.1399927440000002,-0.7600552931975397,513.817025180712
565,1.6014454830000002,-0.7053909877540478,538.143111988299
566,1.212639063,-1.2258631872123973,829.21396778661
567,1.941975129,-1.254137827959031,844.17885534012
568,1.941975393,-1.8232326448844696,803.04157629393
569,1.153071107,-1.8341655059731679,823.607284249063
570,1.0,-1.8036288939668035,754.078552893219
571,1.6014454830000002,-1.8190856975749632,209.711658778686
572,1.941975129,-1.7651753825513816,193.31493841199
573,1.1688416529999999,-0.7091924580817525,137.711445784242
574,1.188229768,-0.6594290903676773,112.074215791321
575,1.0,-0.6519501698204266,135.353669497335
576,3.1099660239999998,-0.5780041463221701,105.815568189134
577,1.0,-0.6933646805684356,148.232483299594
578,3.109967297,-0.564809313973741,198.741298819374
579,3.1099660239999998,-0.7268924526938076,433.793282797082
580,1.941975129,-0.9500821239410524,401.854208508681
581,1.287019666,-1.0390529934904598,455.733973026938
582,1.440893774,-1.0516077564784498,781.670964963639
583,1.0,-1.1285147793092936,786.021989543183
584,1.0,-1.787141976039834,819.183381241895
585,1.0,-1.7905349329294302,744.497520852655
586,1.0,-1.815793611996423,819.183381241895
587,1.0,-1.75735935445338,237.481201603563
588,1.0,-1.815793611996423,231.188528305948
589,3.1099660239999998,-0.5083183672958249,203.981722109073
590,1.0,-0.7909733889928341,153.1935389828
591,1.0,-0.7144433613719456,139.742888342717
592,1.3477575019999999,-0.7909733889928341,161.375733075575
593,1.941975129,-0.7348011027095219,434.103391397743
594,1.0,-0.7660917051357965,456.059766510272
595,1.0,-1.4276363792616549,434.103391397743
596,1.314492695,-1.4577959960580642,656.362556079926
597,1.314492695,-1.4276363792616549,680.267181321429
598,1.188229768,-1.4747607805060443,628.628097424898
599,1.212639063,-1.496626502683441,718.209192517952
600,1.0,-1.3544419153150156,579.477567653914
601,1.0,-1.4358728806653207,160.321546440026
602,1.212639063,-1.3046785476009404,140.671510716621
603,1.053343555,-0.8187725217144601,155.452972097035
604,1.0551402109999999,-0.7388495372039755,140.671510716621
605,1.0,-0.7999227612167042,150.175477818928
606,1.119558518,-0.7388495372039755,370.89638016694
607,1.3477575019999999,-0.7788110294592177,386.869526204057
608,1.188229768,-0.7153933503308444,404.379165115949
609,1.1399927440000002,-0.7093614269715626,1905.23781812684
610,1.111425136,-1.384280774481008,1924.13221041478
611,1.188229779,-1.581655415842289,1911.12229885119
612,1.941975482,-1.587687339201571,1880.72020691272
613,1.104327373,-1.5835403918920645,1851.94361107782
614,1.053343555,-1.5737385164332316,243.396840239477
615,1.1688416529999999,-1.5643136361843537,214.885824381862
616,1.0,-0.9612156748161722,235.859957004838
617,1.287019666,-0.885062642405239,267.325096259904
618,1.128971827,-0.9419889191084614,275.697352430575
619,1.128971827,-1.0186606787164187,281.192691200185
